DepartmentID,Month,RequestType,ExtractBatch,NumberOfRequests
D068,2026-01-01,Product return,B1,13
D068,2026-01-01,Product return,B2,15
D068,2026-01-01,Warranty claim,B1,20
D068,2026-01-01,Warranty claim,B2,2
D068,2026-01-01,Account access,B1,9
D068,2026-01-01,Account access,B2,13
D068,2026-01-01,Technical support,B1,13
D068,2026-01-01,Technical support,B2,7
D068,2026-02-01,Delivery enquiry,B1,3
D068,2026-02-01,Delivery enquiry,B2,24
D068,2026-02-01,Product return,B1,6
D068,2026-02-01,Product return,B2,8
D068,2026-02-01,Warranty claim,B1,5
D068,2026-02-01,Warranty claim,B2,7
D068,2026-02-01,Account access,B1,22
D068,2026-02-01,Account access,B2,15
D068,2026-02-01,Technical support,B1,14
D068,2026-02-01,Technical support,B2,21
D068,2026-03-01,Delivery enquiry,B1,4
D068,2026-03-01,Delivery enquiry,B2,15
D068,2026-03-01,Product return,B1,24
D068,2026-03-01,Product return,B2,9
D068,2026-03-01,Warranty claim,B1,5
D068,2026-03-01,Warranty claim,B2,8
D068,2026-03-01,Account access,B1,6
D068,2026-03-01,Account access,B2,12
D068,2026-03-01,Technical support,B1,17
D068,2026-03-01,Technical support,B2,15
D069,2026-01-01,Delivery enquiry,B1,20
D069,2026-01-01,Delivery enquiry,B2,22
D069,2026-01-01,Product return,B1,21
D069,2026-01-01,Product return,B2,2
D069,2026-01-01,Warranty claim,B1,18
D069,2026-01-01,Warranty claim,B2,19
D069,2026-01-01,Account access,B1,21
D069,2026-01-01,Account access,B2,1
D069,2026-01-01,Technical support,B1,1
D069,2026-01-01,Technical support,B2,12
D069,2026-02-01,Delivery enquiry,B1,17
D069,2026-02-01,Delivery enquiry,B2,23
D069,2026-02-01,Product return,B1,18
D069,2026-02-01,Product return,B2,3
D069,2026-02-01,Warranty claim,B1,7
D069,2026-02-01,Warranty claim,B2,23
D069,2026-02-01,Account access,B1,14
D069,2026-02-01,Account access,B2,13
D069,2026-02-01,Technical support,B1,19
D069,2026-02-01,Technical support,B2,1
D069,2026-03-01,Delivery enquiry,B1,11
D069,2026-03-01,Delivery enquiry,B2,19
D069,2026-03-01,Product return,B1,8
D069,2026-03-01,Product return,B2,22
D069,2026-03-01,Warranty claim,B1,12
D069,2026-03-01,Warranty claim,B2,10
D069,2026-03-01,Account access,B1,20
D069,2026-03-01,Account access,B2,5
D069,2026-03-01,Technical support,B1,17
D069,2026-03-01,Technical support,B2,17
D070,2026-01-01,Delivery enquiry,B1,10
D070,2026-01-01,Delivery enquiry,B2,24
D070,2026-01-01,Product return,B1,24
D070,2026-01-01,Product return,B2,8
D070,2026-01-01,Warranty claim,B1,16
D070,2026-01-01,Warranty claim,B2,15
D070,2026-01-01,Account access,B1,6
D070,2026-01-01,Account access,B2,22
D070,2026-01-01,Technical support,B1,18
D070,2026-01-01,Technical support,B2,4
D070,2026-02-01,Delivery enquiry,B1,17
D070,2026-02-01,Delivery enquiry,B2,2
D070,2026-02-01,Product return,B1,23
D070,2026-02-01,Product return,B2,22
D070,2026-02-01,Warranty claim,B1,10
D070,2026-02-01,Warranty claim,B2,15
D070,2026-02-01,Account access,B1,13
D070,2026-02-01,Account access,B2,17
D070,2026-02-01,Technical support,B1,23
D070,2026-02-01,Technical support,B2,10
D070,2026-03-01,Delivery enquiry,B1,18
D070,2026-03-01,Delivery enquiry,B2,14
D070,2026-03-01,Product return,B1,23
D070,2026-03-01,Product return,B2,18
D070,2026-03-01,Warranty claim,B1,24
D070,2026-03-01,Warranty claim,B2,11
D070,2026-03-01,Account access,B1,21
D070,2026-03-01,Account access,B2,21
D070,2026-03-01,Technical support,B1,13
D070,2026-03-01,Technical support,B2,7
D071,2026-01-01,Delivery enquiry,B1,12
D071,2026-01-01,Delivery enquiry,B2,2
D071,2026-01-01,Product return,B1,7
D071,2026-01-01,Product return,B2,9
D071,2026-01-01,Warranty claim,B1,13
D071,2026-01-01,Warranty claim,B2,1
D071,2026-01-01,Account access,B1,11
D071,2026-01-01,Account access,B2,14
D071,2026-01-01,Technical support,B1,23
D071,2026-01-01,Technical support,B2,17
D071,2026-02-01,Delivery enquiry,B1,7
D071,2026-02-01,Delivery enquiry,B2,20
D071,2026-02-01,Product return,B1,8
D071,2026-02-01,Product return,B2,20
D071,2026-02-01,Warranty claim,B1,2
D071,2026-02-01,Warranty claim,B2,6
D071,2026-02-01,Account access,B1,12
D071,2026-02-01,Account access,B2,19
D071,2026-02-01,Technical support,B1,2
D071,2026-02-01,Technical support,B2,16
D071,2026-03-01,Delivery enquiry,B1,18
D071,2026-03-01,Delivery enquiry,B2,13
D071,2026-03-01,Product return,B1,4
D071,2026-03-01,Product return,B2,2
D071,2026-03-01,Warranty claim,B1,16
D071,2026-03-01,Warranty claim,B2,20
D071,2026-03-01,Account access,B1,6
D071,2026-03-01,Account access,B2,6
D071,2026-03-01,Technical support,B1,16
D071,2026-03-01,Technical support,B2,13
D072,2026-01-01,Delivery enquiry,B1,24
D072,2026-01-01,Delivery enquiry,B2,8
D072,2026-01-01,Product return,B1,24
D072,2026-01-01,Product return,B2,10
D072,2026-01-01,Warranty claim,B1,1
D072,2026-01-01,Warranty claim,B2,15
D072,2026-01-01,Account access,B1,14
D072,2026-01-01,Account access,B2,10
D072,2026-01-01,Technical support,B1,22
D072,2026-01-01,Technical support,B2,16
D072,2026-02-01,Delivery enquiry,B1,18
D072,2026-02-01,Delivery enquiry,B2,24
D072,2026-02-01,Product return,B1,11
D072,2026-02-01,Product return,B2,1
D072,2026-02-01,Warranty claim,B1,8
D072,2026-02-01,Warranty claim,B2,11
D072,2026-02-01,Account access,B1,6
D072,2026-02-01,Account access,B2,22
D072,2026-02-01,Technical support,B1,1
D072,2026-02-01,Technical support,B2,10
D072,2026-03-01,Delivery enquiry,B1,18
D072,2026-03-01,Delivery enquiry,B2,24
D072,2026-03-01,Product return,B1,7
D072,2026-03-01,Product return,B2,8
D072,2026-03-01,Warranty claim,B1,9
D072,2026-03-01,Warranty claim,B2,19
D072,2026-03-01,Account access,B1,8
D072,2026-03-01,Account access,B2,23
D072,2026-03-01,Technical support,B1,10
D072,2026-03-01,Technical support,B2,18
D073,2026-01-01,Delivery enquiry,B1,15
D073,2026-01-01,Delivery enquiry,B2,15
D073,2026-01-01,Product return,B1,9
D073,2026-01-01,Product return,B2,24
D073,2026-01-01,Warranty claim,B1,7
D073,2026-01-01,Warranty claim,B2,3
D073,2026-01-01,Account access,B1,3
D073,2026-01-01,Account access,B2,19
D073,2026-01-01,Technical support,B1,23
D073,2026-01-01,Technical support,B2,10
D073,2026-02-01,Delivery enquiry,B1,15
D073,2026-02-01,Delivery enquiry,B2,3
D073,2026-02-01,Product return,B1,14
D073,2026-02-01,Product return,B2,11
D073,2026-02-01,Warranty claim,B1,8
D073,2026-02-01,Warranty claim,B2,10
D073,2026-02-01,Account access,B1,9
D073,2026-02-01,Account access,B2,1
D073,2026-02-01,Technical support,B1,3
D073,2026-02-01,Technical support,B2,16
D073,2026-03-01,Delivery enquiry,B1,13
D073,2026-03-01,Delivery enquiry,B2,20
D073,2026-03-01,Product return,B1,3
D073,2026-03-01,Product return,B2,1
D073,2026-03-01,Warranty claim,B1,15
D073,2026-03-01,Warranty claim,B2,23
D073,2026-03-01,Account access,B1,19
D073,2026-03-01,Account access,B2,8
D073,2026-03-01,Technical support,B1,17
D073,2026-03-01,Technical support,B2,5
D074,2026-01-01,Delivery enquiry,B1,24
D074,2026-01-01,Delivery enquiry,B2,5
D074,2026-01-01,Product return,B1,21
D074,2026-01-01,Product return,B2,13
D074,2026-01-01,Warranty claim,B1,8
D074,2026-01-01,Warranty claim,B2,19
D074,2026-01-01,Account access,B1,22
D074,2026-01-01,Account access,B2,23
D074,2026-01-01,Technical support,B1,16
D074,2026-01-01,Technical support,B2,1
D074,2026-02-01,Delivery enquiry,B1,13
D074,2026-02-01,Delivery enquiry,B2,21
D074,2026-02-01,Product return,B1,3
D074,2026-02-01,Product return,B2,11
D074,2026-02-01,Warranty claim,B1,13
D074,2026-02-01,Warranty claim,B2,23
D074,2026-02-01,Account access,B1,10
D074,2026-02-01,Account access,B2,4
D074,2026-02-01,Technical support,B1,12
D074,2026-02-01,Technical support,B2,21
D074,2026-03-01,Delivery enquiry,B1,19
D074,2026-03-01,Delivery enquiry,B2,8
D074,2026-03-01,Product return,B1,5
D074,2026-03-01,Product return,B2,22
D074,2026-03-01,Warranty claim,B1,9
D074,2026-03-01,Warranty claim,B2,7
D074,2026-03-01,Account access,B1,16
D074,2026-03-01,Account access,B2,9
D074,2026-03-01,Technical support,B1,15
D074,2026-03-01,Technical support,B2,16
D075,2026-01-01,Delivery enquiry,B1,16
D075,2026-01-01,Delivery enquiry,B2,15
D075,2026-01-01,Product return,B1,18
D075,2026-01-01,Product return,B2,11
D075,2026-01-01,Warranty claim,B1,20
D075,2026-01-01,Warranty claim,B2,22
D075,2026-01-01,Account access,B1,22
D075,2026-01-01,Account access,B2,4
D075,2026-01-01,Technical support,B1,3
D075,2026-01-01,Technical support,B2,8
D075,2026-02-01,Delivery enquiry,B1,11
D075,2026-02-01,Delivery enquiry,B2,16
D075,2026-02-01,Product return,B1,21
D075,2026-02-01,Product return,B2,8
D075,2026-02-01,Warranty claim,B1,23
D075,2026-02-01,Warranty claim,B2,16
D075,2026-02-01,Account access,B1,19
D075,2026-02-01,Account access,B2,6
D075,2026-02-01,Technical support,B1,4
D075,2026-02-01,Technical support,B2,5
D075,2026-03-01,Delivery enquiry,B1,2
D075,2026-03-01,Delivery enquiry,B2,13
D075,2026-03-01,Product return,B1,19
D075,2026-03-01,Product return,B2,12
D075,2026-03-01,Warranty claim,B1,18
D075,2026-03-01,Warranty claim,B2,1
D075,2026-03-01,Account access,B1,11
D075,2026-03-01,Account access,B2,8
D075,2026-03-01,Technical support,B1,5
D075,2026-03-01,Technical support,B2,4
D076,2026-01-01,Delivery enquiry,B1,3
D076,2026-01-01,Delivery enquiry,B2,7
D076,2026-01-01,Product return,B1,3
D076,2026-01-01,Product return,B2,5
D076,2026-01-01,Warranty claim,B1,13
D076,2026-01-01,Warranty claim,B2,22
D076,2026-01-01,Account access,B1,8
D076,2026-01-01,Account access,B2,18
D076,2026-01-01,Technical support,B1,17
D076,2026-01-01,Technical support,B2,10
D076,2026-02-01,Delivery enquiry,B1,16
D076,2026-02-01,Delivery enquiry,B2,2
D076,2026-02-01,Product return,B1,3
D076,2026-02-01,Product return,B2,3
D076,2026-02-01,Warranty claim,B1,8
D076,2026-02-01,Warranty claim,B2,3
D076,2026-02-01,Account access,B1,12
D076,2026-02-01,Account access,B2,2
D076,2026-02-01,Technical support,B1,13
D076,2026-02-01,Technical support,B2,4
D076,2026-03-01,Delivery enquiry,B1,10
D076,2026-03-01,Delivery enquiry,B2,2
D076,2026-03-01,Product return,B1,19
D076,2026-03-01,Product return,B2,20
D076,2026-03-01,Warranty claim,B1,3
D076,2026-03-01,Warranty claim,B2,15
D076,2026-03-01,Account access,B1,11
D076,2026-03-01,Account access,B2,1
D076,2026-03-01,Technical support,B1,1
D076,2026-03-01,Technical support,B2,24
D077,2026-01-01,Delivery enquiry,B1,19
D077,2026-01-01,Delivery enquiry,B2,22
D077,2026-01-01,Product return,B1,11
D077,2026-01-01,Product return,B2,22
D077,2026-01-01,Warranty claim,B1,2
D077,2026-01-01,Warranty claim,B2,3
D077,2026-01-01,Account access,B1,14
D077,2026-01-01,Account access,B2,17
D077,2026-01-01,Technical support,B1,9
D077,2026-01-01,Technical support,B2,6
D077,2026-02-01,Delivery enquiry,B1,14
D077,2026-02-01,Delivery enquiry,B2,19
D077,2026-02-01,Product return,B1,21
D077,2026-02-01,Product return,B2,16
D077,2026-02-01,Warranty claim,B1,19
D077,2026-02-01,Warranty claim,B2,22
D077,2026-02-01,Account access,B1,6
D077,2026-02-01,Account access,B2,8
D077,2026-02-01,Technical support,B1,6
D077,2026-02-01,Technical support,B2,10
D077,2026-03-01,Delivery enquiry,B1,2
D077,2026-03-01,Delivery enquiry,B2,13
D077,2026-03-01,Product return,B1,3
D077,2026-03-01,Product return,B2,23
D077,2026-03-01,Warranty claim,B1,16
D077,2026-03-01,Warranty claim,B2,21
D077,2026-03-01,Account access,B1,7
D077,2026-03-01,Account access,B2,4
D077,2026-03-01,Technical support,B1,5
D077,2026-03-01,Technical support,B2,8
D078,2026-01-01,Delivery enquiry,B1,11
D078,2026-01-01,Delivery enquiry,B2,4
D078,2026-01-01,Product return,B1,20
D078,2026-01-01,Product return,B2,19
D078,2026-01-01,Warranty claim,B1,19
D078,2026-01-01,Warranty claim,B2,18
D078,2026-01-01,Account access,B1,15
D078,2026-01-01,Account access,B2,9
D078,2026-01-01,Technical support,B1,3
D078,2026-01-01,Technical support,B2,15
D078,2026-02-01,Delivery enquiry,B1,11
D078,2026-02-01,Delivery enquiry,B2,22
D078,2026-02-01,Product return,B1,2
D078,2026-02-01,Product return,B2,7
D078,2026-02-01,Warranty claim,B1,16
D078,2026-02-01,Warranty claim,B2,21
D078,2026-02-01,Account access,B1,13
D078,2026-02-01,Account access,B2,21
D078,2026-02-01,Technical support,B1,14
D078,2026-02-01,Technical support,B2,20
D078,2026-03-01,Delivery enquiry,B1,13
D078,2026-03-01,Delivery enquiry,B2,21
D078,2026-03-01,Product return,B1,19
D078,2026-03-01,Product return,B2,4
D078,2026-03-01,Warranty claim,B1,12
D078,2026-03-01,Warranty claim,B2,17
D078,2026-03-01,Account access,B1,24
D078,2026-03-01,Account access,B2,1
D078,2026-03-01,Technical support,B1,4
D078,2026-03-01,Technical support,B2,10
D079,2026-01-01,Delivery enquiry,B1,12
D079,2026-01-01,Delivery enquiry,B2,20
D079,2026-01-01,Product return,B1,18
D079,2026-01-01,Product return,B2,20
D079,2026-01-01,Warranty claim,B1,14
D079,2026-01-01,Warranty claim,B2,20
D079,2026-01-01,Account access,B1,4
D079,2026-01-01,Account access,B2,9
D079,2026-01-01,Technical support,B1,23
D079,2026-01-01,Technical support,B2,2
D079,2026-02-01,Delivery enquiry,B1,18
D079,2026-02-01,Delivery enquiry,B2,24
D079,2026-02-01,Product return,B1,7
D079,2026-02-01,Product return,B2,11
D079,2026-02-01,Warranty claim,B1,1
D079,2026-02-01,Warranty claim,B2,24
D079,2026-02-01,Account access,B1,12
D079,2026-02-01,Account access,B2,6
D079,2026-02-01,Technical support,B1,21
D079,2026-02-01,Technical support,B2,19
D079,2026-03-01,Delivery enquiry,B1,8
D079,2026-03-01,Delivery enquiry,B2,6
D079,2026-03-01,Product return,B1,15
D079,2026-03-01,Product return,B2,22
D079,2026-03-01,Warranty claim,B1,3
D079,2026-03-01,Warranty claim,B2,23
D079,2026-03-01,Account access,B1,22
D079,2026-03-01,Account access,B2,17
D079,2026-03-01,Technical support,B1,11
D079,2026-03-01,Technical support,B2,22
D080,2026-01-01,Delivery enquiry,B1,3
D080,2026-01-01,Delivery enquiry,B2,12
D080,2026-01-01,Product return,B1,7
D080,2026-01-01,Product return,B2,23
D080,2026-01-01,Warranty claim,B1,15
D080,2026-01-01,Warranty claim,B2,5
D080,2026-01-01,Account access,B1,2
D080,2026-01-01,Account access,B2,17
D080,2026-01-01,Technical support,B1,16
D080,2026-01-01,Technical support,B2,19
D080,2026-02-01,Delivery enquiry,B1,7
D080,2026-02-01,Delivery enquiry,B2,10
D080,2026-02-01,Product return,B1,5
D080,2026-02-01,Product return,B2,22
D080,2026-02-01,Warranty claim,B1,24
D080,2026-02-01,Warranty claim,B2,21
D080,2026-02-01,Account access,B1,19
D080,2026-02-01,Account access,B2,18
D080,2026-02-01,Technical support,B1,13
D080,2026-02-01,Technical support,B2,15
D080,2026-03-01,Delivery enquiry,B1,7
D080,2026-03-01,Delivery enquiry,B2,16
D080,2026-03-01,Product return,B1,4
D080,2026-03-01,Product return,B2,24
D080,2026-03-01,Warranty claim,B1,20
D080,2026-03-01,Warranty claim,B2,11
D080,2026-03-01,Account access,B1,15
D080,2026-03-01,Account access,B2,19
D080,2026-03-01,Technical support,B1,23
D080,2026-03-01,Technical support,B2,3
D081,2026-01-01,Delivery enquiry,B1,3
D081,2026-01-01,Delivery enquiry,B2,11
D081,2026-01-01,Product return,B1,24
D081,2026-01-01,Product return,B2,13
D081,2026-01-01,Warranty claim,B1,7
D081,2026-01-01,Warranty claim,B2,17
D081,2026-01-01,Account access,B1,15
D081,2026-01-01,Account access,B2,15
D081,2026-01-01,Technical support,B1,5
D081,2026-01-01,Technical support,B2,1
D081,2026-02-01,Delivery enquiry,B1,6
D081,2026-02-01,Delivery enquiry,B2,7
D081,2026-02-01,Product return,B1,23
D081,2026-02-01,Product return,B2,11
D081,2026-02-01,Warranty claim,B1,9
D081,2026-02-01,Warranty claim,B2,23
D081,2026-02-01,Account access,B1,24
D081,2026-02-01,Account access,B2,12
D081,2026-02-01,Technical support,B1,4
D081,2026-02-01,Technical support,B2,7
D081,2026-03-01,Delivery enquiry,B1,10
D081,2026-03-01,Delivery enquiry,B2,13
D081,2026-03-01,Product return,B1,17
D081,2026-03-01,Product return,B2,17
D081,2026-03-01,Warranty claim,B1,15
D081,2026-03-01,Warranty claim,B2,4
D081,2026-03-01,Account access,B1,10
D081,2026-03-01,Account access,B2,20
D081,2026-03-01,Technical support,B1,22
D081,2026-03-01,Technical support,B2,14
D082,2026-01-01,Delivery enquiry,B1,10
D082,2026-01-01,Delivery enquiry,B2,16
D082,2026-01-01,Product return,B1,5
D082,2026-01-01,Product return,B2,18
D082,2026-01-01,Warranty claim,B1,1
D082,2026-01-01,Warranty claim,B2,12
D082,2026-01-01,Account access,B1,16
D082,2026-01-01,Account access,B2,11
D082,2026-01-01,Technical support,B1,19
D082,2026-01-01,Technical support,B2,13
D082,2026-02-01,Delivery enquiry,B1,18
D082,2026-02-01,Delivery enquiry,B2,1
D082,2026-02-01,Product return,B1,22
D082,2026-02-01,Product return,B2,16
D082,2026-02-01,Warranty claim,B1,9
D082,2026-02-01,Warranty claim,B2,9
D082,2026-02-01,Account access,B1,11
D082,2026-02-01,Account access,B2,13
D082,2026-02-01,Technical support,B1,23
D082,2026-02-01,Technical support,B2,20
D082,2026-03-01,Delivery enquiry,B1,10
D082,2026-03-01,Delivery enquiry,B2,8
D082,2026-03-01,Product return,B1,7
D082,2026-03-01,Product return,B2,21
D082,2026-03-01,Warranty claim,B1,24
D082,2026-03-01,Warranty claim,B2,3
D082,2026-03-01,Account access,B1,4
D082,2026-03-01,Account access,B2,18
D082,2026-03-01,Technical support,B1,11
D082,2026-03-01,Technical support,B2,17
D083,2026-01-01,Delivery enquiry,B1,16
D083,2026-01-01,Delivery enquiry,B2,4
D083,2026-01-01,Product return,B1,7
D083,2026-01-01,Product return,B2,17
D083,2026-01-01,Warranty claim,B1,10
D083,2026-01-01,Warranty claim,B2,7
D083,2026-01-01,Account access,B1,24
D083,2026-01-01,Account access,B2,5
D083,2026-01-01,Technical support,B1,4
D083,2026-01-01,Technical support,B2,6
D083,2026-02-01,Delivery enquiry,B1,2
D083,2026-02-01,Delivery enquiry,B2,13
D083,2026-02-01,Product return,B1,4
D083,2026-02-01,Product return,B2,20
D083,2026-02-01,Warranty claim,B1,12
D083,2026-02-01,Warranty claim,B2,24
D083,2026-02-01,Account access,B1,23
D083,2026-02-01,Account access,B2,8
D083,2026-02-01,Technical support,B1,19
D083,2026-02-01,Technical support,B2,14
D083,2026-03-01,Delivery enquiry,B1,1
D083,2026-03-01,Delivery enquiry,B2,17
D083,2026-03-01,Product return,B1,5
D083,2026-03-01,Product return,B2,9
D083,2026-03-01,Warranty claim,B1,1
D083,2026-03-01,Warranty claim,B2,4
D083,2026-03-01,Account access,B1,13
D083,2026-03-01,Account access,B2,9
D083,2026-03-01,Technical support,B1,23
D083,2026-03-01,Technical support,B2,10
D084,2026-01-01,Delivery enquiry,B1,3
D084,2026-01-01,Delivery enquiry,B2,4
D084,2026-01-01,Product return,B1,15
D084,2026-01-01,Product return,B2,12
D084,2026-01-01,Warranty claim,B1,19
D084,2026-01-01,Warranty claim,B2,8
D084,2026-01-01,Account access,B1,18
D084,2026-01-01,Account access,B2,18
D084,2026-01-01,Technical support,B1,24
D084,2026-01-01,Technical support,B2,10
D084,2026-02-01,Delivery enquiry,B1,3
D084,2026-02-01,Delivery enquiry,B2,13
D084,2026-02-01,Product return,B1,1
D084,2026-02-01,Product return,B2,10
D084,2026-02-01,Warranty claim,B1,22
D084,2026-02-01,Warranty claim,B2,4
D084,2026-02-01,Account access,B1,21
D084,2026-02-01,Account access,B2,22
D084,2026-02-01,Technical support,B1,9
D084,2026-02-01,Technical support,B2,12
D084,2026-03-01,Delivery enquiry,B1,22
D084,2026-03-01,Delivery enquiry,B2,15
D084,2026-03-01,Product return,B1,13
D084,2026-03-01,Product return,B2,4
D084,2026-03-01,Warranty claim,B1,16
D084,2026-03-01,Warranty claim,B2,20
D084,2026-03-01,Account access,B1,2
D084,2026-03-01,Account access,B2,10
D084,2026-03-01,Technical support,B1,13
D084,2026-03-01,Technical support,B2,1
D085,2026-01-01,Delivery enquiry,B1,1
D085,2026-01-01,Delivery enquiry,B2,14
D085,2026-01-01,Product return,B1,12
D085,2026-01-01,Product return,B2,17
D085,2026-01-01,Warranty claim,B1,16
D085,2026-01-01,Warranty claim,B2,13
D085,2026-01-01,Account access,B1,8
D085,2026-01-01,Account access,B2,3
D085,2026-01-01,Technical support,B1,12
D085,2026-01-01,Technical support,B2,1
D085,2026-02-01,Delivery enquiry,B1,17
D085,2026-02-01,Delivery enquiry,B2,18
D085,2026-02-01,Product return,B1,12
D085,2026-02-01,Product return,B2,8
D085,2026-02-01,Warranty claim,B1,22
D085,2026-02-01,Warranty claim,B2,24
D085,2026-02-01,Account access,B1,3
D085,2026-02-01,Account access,B2,17
D085,2026-02-01,Technical support,B1,21
D085,2026-02-01,Technical support,B2,6
D085,2026-03-01,Delivery enquiry,B1,4
D085,2026-03-01,Delivery enquiry,B2,3
D085,2026-03-01,Product return,B1,14
D085,2026-03-01,Product return,B2,23
D085,2026-03-01,Warranty claim,B1,7
D085,2026-03-01,Warranty claim,B2,14
D085,2026-03-01,Account access,B1,12
D085,2026-03-01,Account access,B2,3
D085,2026-03-01,Technical support,B1,7
D085,2026-03-01,Technical support,B2,3
D086,2026-01-01,Delivery enquiry,B1,20
D086,2026-01-01,Delivery enquiry,B2,19
D086,2026-01-01,Product return,B1,6
D086,2026-01-01,Product return,B2,12
D086,2026-01-01,Warranty claim,B1,15
D086,2026-01-01,Warranty claim,B2,3
D086,2026-01-01,Account access,B1,18
D086,2026-01-01,Account access,B2,6
D086,2026-01-01,Technical support,B1,11
D086,2026-01-01,Technical support,B2,10
D086,2026-02-01,Delivery enquiry,B1,7
D086,2026-02-01,Delivery enquiry,B2,11
D086,2026-02-01,Product return,B1,5
D086,2026-02-01,Product return,B2,17
D086,2026-02-01,Warranty claim,B1,19
D086,2026-02-01,Warranty claim,B2,4
D086,2026-02-01,Account access,B1,15
D086,2026-02-01,Account access,B2,8
D086,2026-02-01,Technical support,B1,21
D086,2026-02-01,Technical support,B2,17
D086,2026-03-01,Delivery enquiry,B1,5
D086,2026-03-01,Delivery enquiry,B2,8
D086,2026-03-01,Product return,B1,2
D086,2026-03-01,Product return,B2,9
D086,2026-03-01,Warranty claim,B1,18
D086,2026-03-01,Warranty claim,B2,11
D086,2026-03-01,Account access,B1,6
D086,2026-03-01,Account access,B2,14
D086,2026-03-01,Technical support,B1,16
D086,2026-03-01,Technical support,B2,10
D087,2026-01-01,Delivery enquiry,B1,7
D087,2026-01-01,Delivery enquiry,B2,7
D087,2026-01-01,Product return,B1,1
D087,2026-01-01,Product return,B2,12
D087,2026-01-01,Warranty claim,B1,8
D087,2026-01-01,Warranty claim,B2,3
D087,2026-01-01,Account access,B1,12
D087,2026-01-01,Account access,B2,19
D087,2026-01-01,Technical support,B1,19
D087,2026-01-01,Technical support,B2,13
D087,2026-02-01,Delivery enquiry,B1,1
D087,2026-02-01,Delivery enquiry,B2,5
D087,2026-02-01,Product return,B1,3
D087,2026-02-01,Product return,B2,10
D087,2026-02-01,Warranty claim,B1,1
D087,2026-02-01,Warranty claim,B2,19
D087,2026-02-01,Account access,B1,3
D087,2026-02-01,Account access,B2,1
D087,2026-02-01,Technical support,B1,23
D087,2026-02-01,Technical support,B2,15
D087,2026-03-01,Delivery enquiry,B1,1
D087,2026-03-01,Delivery enquiry,B2,9
D087,2026-03-01,Product return,B1,16
D087,2026-03-01,Product return,B2,21
D087,2026-03-01,Warranty claim,B1,21
D087,2026-03-01,Warranty claim,B2,11
D087,2026-03-01,Account access,B1,14
D087,2026-03-01,Account access,B2,14
D087,2026-03-01,Technical support,B1,20
D087,2026-03-01,Technical support,B2,23
D088,2026-01-01,Delivery enquiry,B1,18
D088,2026-01-01,Delivery enquiry,B2,19
D088,2026-01-01,Product return,B1,4
D088,2026-01-01,Product return,B2,12
D088,2026-01-01,Warranty claim,B1,9
D088,2026-01-01,Warranty claim,B2,4
D088,2026-01-01,Account access,B1,19
D088,2026-01-01,Account access,B2,6
D088,2026-01-01,Technical support,B1,24
D088,2026-01-01,Technical support,B2,6
D088,2026-02-01,Delivery enquiry,B1,23
D088,2026-02-01,Delivery enquiry,B2,11
D088,2026-02-01,Product return,B1,1
D088,2026-02-01,Product return,B2,24
D088,2026-02-01,Warranty claim,B1,6
D088,2026-02-01,Warranty claim,B2,17
D088,2026-02-01,Account access,B1,5
D088,2026-02-01,Account access,B2,5
D088,2026-02-01,Technical support,B1,2
D088,2026-02-01,Technical support,B2,14
D088,2026-03-01,Delivery enquiry,B1,4
D088,2026-03-01,Delivery enquiry,B2,4
D088,2026-03-01,Product return,B1,6
D088,2026-03-01,Product return,B2,13
D088,2026-03-01,Warranty claim,B1,20
D088,2026-03-01,Warranty claim,B2,24
D088,2026-03-01,Account access,B1,12
D088,2026-03-01,Account access,B2,16
D088,2026-03-01,Technical support,B1,10
D088,2026-03-01,Technical support,B2,14
D089,2026-01-01,Delivery enquiry,B1,18
D089,2026-01-01,Delivery enquiry,B2,22
D089,2026-01-01,Product return,B1,16
D089,2026-01-01,Product return,B2,7
D089,2026-01-01,Warranty claim,B1,15
D089,2026-01-01,Warranty claim,B2,20
D089,2026-01-01,Account access,B1,20
D089,2026-01-01,Account access,B2,21
D089,2026-01-01,Technical support,B1,24
D089,2026-01-01,Technical support,B2,8
D089,2026-02-01,Delivery enquiry,B1,2
D089,2026-02-01,Delivery enquiry,B2,13
D089,2026-02-01,Product return,B1,8
D089,2026-02-01,Product return,B2,24
D089,2026-02-01,Warranty claim,B1,17
D089,2026-02-01,Warranty claim,B2,1
D089,2026-02-01,Account access,B1,8
D089,2026-02-01,Account access,B2,9
D089,2026-02-01,Technical support,B1,3
D089,2026-02-01,Technical support,B2,6
D089,2026-03-01,Delivery enquiry,B1,23
D089,2026-03-01,Delivery enquiry,B2,19
D089,2026-03-01,Product return,B1,10
D089,2026-03-01,Product return,B2,9
D089,2026-03-01,Warranty claim,B1,1
D089,2026-03-01,Warranty claim,B2,21
D089,2026-03-01,Account access,B1,9
D089,2026-03-01,Account access,B2,3
D089,2026-03-01,Technical support,B1,20
D089,2026-03-01,Technical support,B2,6
D090,2026-01-01,Delivery enquiry,B1,21
D090,2026-01-01,Delivery enquiry,B2,4
D090,2026-01-01,Product return,B1,1
D090,2026-01-01,Product return,B2,19
D090,2026-01-01,Warranty claim,B1,21
D090,2026-01-01,Warranty claim,B2,20
D090,2026-01-01,Account access,B1,23
D090,2026-01-01,Account access,B2,19
D090,2026-01-01,Technical support,B1,3
D090,2026-01-01,Technical support,B2,22
D090,2026-02-01,Delivery enquiry,B1,3
D090,2026-02-01,Delivery enquiry,B2,18
D090,2026-02-01,Product return,B1,14
