ProductID,OrderLineID,Region,Order Date,Quantity,CustomerID,OrderID,DepartmentID,Unit Price GBP,DiscountPct,PromoCode,ShippedDateText
P0217,SL-03-00771,Central,2026-03-28,3,C00691,SO-03-00386,D049,115.49,0,,
P0109,SL-03-00772,North,2026-03-06,5,C00432,SO-03-00386,D001,234.49,0.15,,2026-03-07
P0012,SL-03-00773,West,2026-03-29,2,C00634,SO-03-00387,D013,143.74,0,,2026-04-03
P0344,SL-03-00774,East,2026-03-03,2,C00353,SO-03-00387,D083,210.24,0,,2026-03-04
P0102,SL-03-00775,Central,2026-03-24,1,C00133,SO-03-00388,D011,155.74,0.10,,2026-03-30
P0153,SL-03-00776,East,2026-03-11,1,C01366,SO-03-00388,D101,62.49,0.15,,2026-03-13
P0206,SL-03-00777,Central,2026-03-14,3,C00263,SO-03-00389,D097,325.24,0.10,SPRING26,2026-03-19
P0254,SL-03-00778,North,2026-03-08,2,C00651,SO-03-00389,D049,198.24,0.15,,2026-03-09
P0068,SL-03-00779,Central,2026-03-04,4,C00980,SO-03-00390,D048,106.74,0.05,,2026-03-06
P0205,SL-03-00780,West,2026-03-15,4,C00852,SO-03-00390,D072,313.99,0.05,,2026-03-20
P0264,SL-03-00781,North,2026-03-17,2,C00280,SO-03-00391,D023,310.74,0.05,,2026-03-19
P0156,SL-03-00782,South,2026-03-02,1,C00833,SO-03-00391,D103,96.24,0.05,,2026-03-10
P0258,SL-03-00783,South,2026-03-22,3,C00346,SO-03-00392,D085,243.24,0.15,,2026-03-23
P0322,SL-03-00784,East,2026-03-02,2,C00087,SO-03-00392,D084,296.24,0,,2026-03-04
P0268,SL-03-00785,North,2026-03-03,1,C00334,SO-03-00393,D017,355.74,0.15,SPRING26,2026-03-08
P0031,SL-03-00786,North,2026-03-31,3,C00145,SO-03-00393,D111,23.99,0.10,,2026-04-04
P0227,SL-03-00787,West,2026-03-08,4,C00548,SO-03-00394,D046,227.99,0.15,,2026-03-09
P0240,SL-03-00788,North,2026-03-04,4,C00641,SO-03-00394,D090,374.24,0.05,,2026-03-08
P0129,SL-03-00789,West,2026-03-22,4,C00839,SO-03-00395,D009,125.99,0.15,,2026-03-28
P0110,SL-03-00790,West,2026-03-15,2,C00229,SO-03-00395,D112,245.74,0.10,,2026-03-20
P0103,SL-03-00791,South,2026-03-28,1,C00210,SO-03-00396,D036,166.99,0.15,,2026-04-01
P0185,SL-03-00792,West,2026-03-13,5,C01091,SO-03-00396,D023,88.99,0,,2026-03-14
P0015,SL-03-00793,Central,2026-03-06,1,C00041,SO-03-00397,D057,177.49,0.10,SPRING26,
P0278,SL-03-00794,South,2026-03-26,4,C00118,SO-03-00397,D058,134.74,0.15,,2026-03-28
P0142,SL-03-00795,Central,2026-03-02,5,C00781,SO-03-00398,D104,272.24,0.05,,2026-03-10
P0020,SL-03-00796,Central,2026-03-24,3,C00307,SO-03-00398,D035,233.74,0.15,,2026-03-29
P0262,SL-03-00797,Central,2026-03-24,4,C01065,SO-03-00399,D016,288.24,0,,2026-03-29
P0110,SL-03-00798,Central,2026-03-07,2,C00066,SO-03-00399,D089,245.74,0.10,,2026-03-12
P0238,SL-03-00799,North,2026-03-08,2,C01099,SO-03-00400,D021,351.74,0.05,,2026-03-16
P0091,SL-03-00800,North,2026-03-31,2,C00783,SO-03-00400,D056,31.99,0.10,,2026-04-04
P0020,SL-03-00801,West,2026-03-25,3,C01039,SO-03-00401,D109,233.74,0,SPRING26,2026-03-31
P0337,SL-03-00802,West,2026-03-24,2,C00566,SO-03-00401,D026,131.49,0.05,,2026-03-25
P0340,SL-03-00803,South,2026-03-07,5,C00645,SO-03-00402,D109,165.24,0,,2026-03-10
P0228,SL-03-00804,East,2026-03-29,2,C00963,SO-03-00402,D106,239.24,0.05,,2026-03-31
P0329,SL-03-00805,East,2026-03-09,2,C00014,SO-03-00403,D103,374.99,0.05,,2026-03-17
P0251,SL-03-00806,Central,2026-03-12,1,C00861,SO-03-00403,D083,164.49,0.05,,2026-03-16
P0178,SL-03-00807,Central,2026-03-25,3,C01357,SO-03-00404,D081,343.74,0.10,,2026-03-29
P0028,SL-03-00808,Central,2026-03-27,1,C00848,SO-03-00404,D027,323.74,0.10,,2026-03-29
P0230,SL-03-00809,South,2026-03-30,1,C00980,SO-03-00405,D057,261.74,0,SPRING26,2026-03-31
P0102,SL-03-00810,West,2026-03-04,1,C00529,SO-03-00405,D108,155.74,0.10,,2026-03-05
P0174,SL-03-00811,North,2026-03-22,4,C00485,SO-03-00406,D035,298.74,0,,2026-03-30
P0100,SL-03-00812,West,2026-03-16,5,C00146,SO-03-00406,D004,133.24,0.15,,2026-03-20
P0105,SL-03-00813,West,2026-03-03,3,C00356,SO-03-00407,D055,189.49,0.10,,2026-03-06
P0239,SL-03-00814,South,2026-03-18,5,C00888,SO-03-00407,D101,362.99,0.15,,2026-03-22
P0070,SL-03-00815,North,2026-03-24,3,C00665,SO-03-00408,D019,129.24,0.15,,
P0076,SL-03-00816,Central,2026-03-05,3,C00435,SO-03-00408,D003,196.74,0.05,,2026-03-11
P0007,SL-03-00817,West,2026-03-13,4,C00980,SO-03-00409,D007,87.49,0,SPRING26,2026-03-15
P0353,SL-03-00818,North,2026-03-30,2,C00205,SO-03-00409,D093,311.49,0.10,,2026-04-05
P0201,SL-03-00819,East,2026-03-15,4,C00067,SO-03-00410,D082,268.99,0,,2026-03-23
P0058,SL-03-00820,Central,2026-03-09,1,C00896,SO-03-00410,D064,327.74,0,,2026-03-10
P0246,SL-03-00821,North,2026-03-27,2,C00363,SO-03-00411,D056,108.24,0.05,,2026-03-31
P0296,SL-03-00822,Central,2026-03-15,1,C00043,SO-03-00411,D075,337.24,0,,2026-03-21
P0295,SL-03-00823,East,2026-03-05,5,C00203,SO-03-00412,D026,325.99,0.15,,2026-03-10
P0148,SL-03-00824,South,2026-03-24,2,C01012,SO-03-00412,D013,339.74,0.15,,2026-03-29
P0303,SL-03-00825,East,2026-03-26,4,C00240,SO-03-00413,D090,82.49,0,SPRING26,2026-04-02
P0304,SL-03-00826,East,2026-03-24,1,C00741,SO-03-00413,D061,93.74,0.10,,2026-03-29
P0345,SL-03-00827,West,2026-03-21,3,C00424,SO-03-00414,D078,221.49,0.05,,2026-03-22
P0323,SL-03-00828,North,2026-03-16,3,C00585,SO-03-00414,D094,307.49,0.15,,2026-03-18
P0085,SL-03-00829,South,2026-03-03,4,C00777,SO-03-00415,D051,297.99,0.15,,2026-03-10
P0187,SL-03-00830,East,2026-03-12,2,C00900,SO-03-00415,D051,111.49,0.15,,2026-03-19
P0175,SL-03-00831,West,2026-03-28,4,C00109,SO-03-00416,D081,309.99,0,,2026-04-04
P0199,SL-03-00832,Central,2026-03-05,3,C00229,SO-03-00416,D092,246.49,0.10,,2026-03-08
P0347,SL-03-00833,West,2026-03-31,3,C01068,SO-03-00417,D071,243.99,0.05,SPRING26,2026-04-06
P0098,SL-03-00834,Central,2026-03-03,2,C00223,SO-03-00417,D086,110.74,0,,2026-03-09
P0001,SL-03-00835,North,2026-03-01,4,C00364,SO-03-00418,D098,19.99,0,,2026-03-03
P0186,SL-03-00836,West,2026-03-12,2,C00211,SO-03-00418,D024,100.24,0.15,,2026-03-18
P0211,SL-03-00837,Central,2026-03-22,1,C00194,SO-03-00419,D084,47.99,0.10,,
P0150,SL-03-00838,North,2026-03-21,4,C01368,SO-03-00419,D033,362.24,0,,2026-03-24
P0210,SL-03-00839,Central,2026-03-28,3,C00083,SO-03-00420,D092,370.24,0.05,,2026-04-03
P0287,SL-03-00840,South,2026-03-05,3,C00469,SO-03-00420,D095,235.99,0.05,,2026-03-06
P0030,SL-03-00841,North,2026-03-07,2,C00864,SO-03-00421,D075,346.24,0,SPRING26,2026-03-15
P0029,SL-03-00842,North,2026-03-28,5,C00116,SO-03-00421,D067,334.99,0.10,,2026-04-03
P0359,SL-03-00843,North,2026-03-24,3,C00548,SO-03-00422,D086,378.99,0,,2026-04-01
P0177,SL-03-00844,South,2026-03-05,3,C00892,SO-03-00422,D081,332.49,0.15,,2026-03-06
P0348,SL-03-00845,East,2026-03-02,1,C00744,SO-03-00423,D047,255.24,0.15,,2026-03-03
P0324,SL-03-00846,East,2026-03-03,2,C01079,SO-03-00423,D102,318.74,0.15,,2026-03-10
P0226,SL-03-00847,North,2026-03-19,2,C00505,SO-03-00424,D098,216.74,0.10,,2026-03-27
P0014,SL-03-00848,South,2026-03-04,4,C00179,SO-03-00424,D058,166.24,0.15,,2026-03-10
P0301,SL-03-00849,East,2026-03-26,3,C00198,SO-03-00425,D050,59.99,0.15,SPRING26,2026-03-30
P0200,SL-03-00850,North,2026-03-02,4,C00750,SO-03-00425,D041,257.74,0.05,,2026-03-03
P0012,SL-03-00851,East,2026-03-09,3,C00909,SO-03-00426,D013,143.74,0.05,,2026-03-14
P0299,SL-03-00852,Central,2026-03-17,3,C00504,SO-03-00426,D005,370.99,0.05,,2026-03-24
P0270,SL-03-00853,East,2026-03-25,1,C00381,SO-03-00427,D081,378.24,0.10,,2026-03-31
P0258,SL-03-00854,South,2026-03-02,3,C00734,SO-03-00427,D010,243.24,0.15,,2026-03-07
P0068,SL-03-00855,North,2026-03-08,1,C00346,SO-03-00428,D055,106.74,0,,2026-03-13
P0317,SL-03-00856,West,2026-03-07,4,C00926,SO-03-00428,D106,239.99,0.05,,2026-03-12
P0333,SL-03-00857,North,2026-03-04,2,C00966,SO-03-00429,D041,86.49,0,SPRING26,2026-03-08
P0106,SL-03-00858,East,2026-03-30,2,C00329,SO-03-00429,D003,200.74,0.10,,2026-03-31
P0103,SL-03-00859,North,2026-03-25,5,C00852,SO-03-00430,D106,166.99,0.10,,
P0239,SL-03-00860,North,2026-03-22,2,C00563,SO-03-00430,D016,362.99,0.05,,2026-03-26
P0183,SL-03-00861,West,2026-03-03,2,C00966,SO-03-00431,D079,66.49,0.05,,2026-03-08
P0201,SL-03-00862,West,2026-03-21,4,C01072,SO-03-00431,D040,268.99,0.05,,2026-03-28
P0053,SL-03-00863,East,2026-03-02,5,C00077,SO-03-00432,D083,271.49,0,,2026-03-09
P0240,SL-03-00864,West,2026-03-29,4,C00164,SO-03-00432,D058,374.24,0.10,,2026-04-01
P0238,SL-03-00865,South,2026-03-16,2,C00457,SO-03-00433,D096,351.74,0.05,SPRING26,2026-03-24
P0360,SL-03-00866,North,2026-03-12,3,C00486,SO-03-00433,D091,390.24,0,,2026-03-15
P0308,SL-03-00867,South,2026-03-31,5,C00334,SO-03-00434,D038,138.74,0.10,,2026-04-05
P0279,SL-03-00868,East,2026-03-11,1,C00085,SO-03-00434,D084,145.99,0.05,,2026-03-19
P0114,SL-03-00869,West,2026-03-30,3,C01359,SO-03-00435,D007,290.74,0,,2026-04-06
P0144,SL-03-00870,South,2026-03-30,3,C00740,SO-03-00435,D087,294.74,0,,2026-04-04
P0227,SL-03-00871,East,2026-03-02,4,C00354,SO-03-00436,D074,227.99,0,,2026-03-08
P0215,SL-03-00872,North,2026-03-30,1,C00972,SO-03-00436,D004,92.99,0,,2026-04-01
P0314,SL-03-00873,North,2026-03-17,4,C00998,SO-03-00437,D065,206.24,0.15,SPRING26,2026-03-25
P0158,SL-03-00874,Central,2026-03-02,5,C01031,SO-03-00437,D002,118.74,0.10,,2026-03-08
P0217,SL-03-00875,South,2026-03-13,2,C00802,SO-03-00438,D088,115.49,0.05,,2026-03-15
P0046,SL-03-00876,East,2026-03-09,4,C00819,SO-03-00438,D014,192.74,0.10,,2026-03-16
P0039,SL-03-00877,East,2026-03-29,2,C00231,SO-03-00439,D024,113.99,0.05,,2026-04-04
P0332,SL-03-00878,East,2026-03-25,1,C00042,SO-03-00439,D041,75.24,0.05,,2026-04-01
P0039,SL-03-00879,Central,2026-03-14,4,C00979,SO-03-00440,D026,113.99,0.15,,2026-03-22
P0278,SL-03-00880,South,2026-03-01,2,C00530,SO-03-00440,D024,134.74,0.05,,2026-03-09
P0071,SL-03-00881,North,2026-03-11,2,C00458,SO-03-00441,D033,140.49,0,SPRING26,
P0058,SL-03-00882,Central,2026-03-08,4,C00207,SO-03-00441,D025,327.74,0.05,,2026-03-11
P0224,SL-03-00883,East,2026-03-19,5,C00150,SO-03-00442,D082,194.24,0,,2026-03-23
P0137,SL-03-00884,West,2026-03-07,4,C00340,SO-03-00442,D017,215.99,0.10,,2026-03-15
P0085,SL-03-00885,West,2026-03-20,4,C00114,SO-03-00443,D041,297.99,0,,2026-03-22
P0128,SL-03-00886,South,2026-03-10,2,C00583,SO-03-00443,D099,114.74,0,,2026-03-17
P0107,SL-03-00887,Central,2026-03-25,3,C00240,SO-03-00444,D086,211.99,0.05,,2026-04-01
P0279,SL-03-00888,North,2026-03-01,3,C00079,SO-03-00444,D072,145.99,0.15,,2026-03-04
P0014,SL-03-00889,East,2026-03-06,4,C00605,SO-03-00445,D050,166.24,0.10,SPRING26,2026-03-10
P0188,SL-03-00890,Central,2026-03-22,3,C00370,SO-03-00445,D062,122.74,0.05,,2026-03-26
P0075,SL-03-00891,East,2026-03-31,2,C00750,SO-03-00446,D084,185.49,0.05,,2026-04-02
P0047,SL-03-00892,East,2026-03-30,1,C00795,SO-03-00446,D017,203.99,0.05,,2026-04-04
P0263,SL-03-00893,Central,2026-03-05,3,C00522,SO-03-00447,D036,299.49,0.05,,2026-03-09
P0280,SL-03-00894,Central,2026-03-01,4,C00775,SO-03-00447,D059,157.24,0,,2026-03-03
P0268,SL-03-00895,South,2026-03-10,1,C00100,SO-03-00448,D077,355.74,0,,2026-03-12
P0342,SL-03-00896,North,2026-03-21,5,C00040,SO-03-00448,D075,187.74,0.10,,2026-03-22
P0163,SL-03-00897,South,2026-03-18,2,C00175,SO-03-00449,D001,174.99,0,SPRING26,2026-03-21
P0156,SL-03-00898,West,2026-03-23,1,C00028,SO-03-00449,D022,96.24,0.15,,2026-03-31
P0188,SL-03-00899,West,2026-03-24,2,C00422,SO-03-00450,D048,122.74,0,,2026-03-25
P0266,SL-03-00900,East,2026-03-14,2,C01370,SO-03-00450,D006,333.24,0.10,,2026-03-21
P0237,SL-03-00901,East,2026-03-17,1,C00191,SO-03-00451,D013,340.49,0,,2026-03-25
P0130,SL-03-00902,North,2026-03-12,4,C00087,SO-03-00451,D093,137.24,0.15,,2026-03-20
P0045,SL-03-00903,Central,2026-03-25,4,C00842,SO-03-00452,D100,181.49,0.15,,
P0159,SL-03-00904,South,2026-03-15,1,C00094,SO-03-00452,D038,129.99,0,,2026-03-21
P0304,SL-03-00905,North,2026-03-04,4,C00648,SO-03-00453,D056,93.74,0.15,SPRING26,2026-03-08
P0292,SL-03-00906,South,2026-03-21,2,C00355,SO-03-00453,D099,292.24,0.15,,2026-03-29
P0094,SL-03-00907,Central,2026-03-23,2,C01090,SO-03-00454,D046,65.74,0.05,,2026-03-27
P0184,SL-03-00908,South,2026-03-31,4,C00152,SO-03-00454,D028,77.74,0.10,,2026-04-01
P0251,SL-03-00909,East,2026-03-05,4,C00396,SO-03-00455,D101,164.49,0,,2026-03-06
P0031,SL-03-00910,North,2026-03-14,1,C00143,SO-03-00455,D109,23.99,0.05,,2026-03-22
P0332,SL-03-00911,North,2026-03-05,2,C01098,SO-03-00456,D022,75.24,0.15,,2026-03-12
P0220,SL-03-00912,Central,2026-03-02,2,C00726,SO-03-00456,D078,149.24,0,,2026-03-05
P0233,SL-03-00913,West,2026-03-28,2,C00175,SO-03-00457,D080,295.49,0.05,SPRING26,2026-03-31
P0055,SL-03-00914,Central,2026-03-26,2,C00854,SO-03-00457,D098,293.99,0,,2026-03-29
P0274,SL-03-00915,North,2026-03-15,5,C00783,SO-03-00458,D042,89.74,0,,2026-03-19
P0326,SL-03-00916,East,2026-03-27,5,C00606,SO-03-00458,D015,341.24,0.15,,2026-03-28
P0179,SL-03-00917,North,2026-03-06,2,C00223,SO-03-00459,D087,354.99,0.05,,2026-03-13
P0134,SL-03-00918,South,2026-03-11,2,C00082,SO-03-00459,D074,182.24,0.10,,2026-03-12
P0003,SL-03-00919,West,2026-03-09,2,C01055,SO-03-00460,D091,42.49,0.05,,2026-03-11
P0007,SL-03-00920,West,2026-03-07,5,C00380,SO-03-00460,D095,87.49,0,,2026-03-09
P0014,SL-03-00921,West,2026-03-30,3,C00412,SO-03-00461,D107,166.24,0.10,SPRING26,2026-04-03
P0034,SL-03-00922,South,2026-03-22,5,C00808,SO-03-00461,D076,57.74,0.10,,2026-03-25
P0097,SL-03-00923,West,2026-03-03,4,C00550,SO-03-00462,D007,99.49,0,,2026-03-07
P0070,SL-03-00924,West,2026-03-27,4,C00194,SO-03-00462,D104,129.24,0,,2026-04-03
P0277,SL-03-00925,South,2026-03-10,5,C00832,SO-03-00463,D027,123.49,0.15,,
P0304,SL-03-00926,South,2026-03-07,4,C00436,SO-03-00463,D065,93.74,0.05,,2026-03-09
P0318,SL-03-00927,North,2026-03-12,2,C01026,SO-03-00464,D018,251.24,0,,2026-03-14
P0109,SL-03-00928,West,2026-03-22,1,C00998,SO-03-00464,D061,234.49,0.15,,2026-03-24
P0146,SL-03-00929,North,2026-03-15,3,C00733,SO-03-00465,D014,317.24,0,SPRING26,2026-03-16
P0047,SL-03-00930,Central,2026-03-28,2,C00428,SO-03-00465,D056,203.99,0.10,,2026-04-02
P0165,SL-03-00931,West,2026-03-06,4,C01361,SO-03-00466,D030,197.49,0.05,,2026-03-12
P0174,SL-03-00932,West,2026-03-11,5,C01100,SO-03-00466,D055,298.74,0,,2026-03-13
P0186,SL-03-00933,South,2026-03-28,2,C00878,SO-03-00467,D028,100.24,0,,2026-03-29
P0025,SL-03-00934,West,2026-03-29,5,C00917,SO-03-00467,D040,289.99,0.15,,2026-04-04
P0325,SL-03-00935,East,2026-03-18,4,C00803,SO-03-00468,D027,329.99,0,,2026-03-21
P0222,SL-03-00936,West,2026-03-14,2,C00239,SO-03-00468,D040,171.74,0.05,,2026-03-19
P0268,SL-03-00937,East,2026-03-18,3,C00224,SO-03-00469,D012,355.74,0.10,SPRING26,2026-03-24
P0327,SL-03-00938,Central,2026-03-23,1,C00378,SO-03-00469,D015,352.49,0.10,,2026-03-31
P0297,SL-03-00939,East,2026-03-19,2,C00586,SO-03-00470,D068,348.49,0,,2026-03-23
P0080,SL-03-00940,East,2026-03-21,2,C00333,SO-03-00470,D103,241.74,0.05,,2026-03-27
P0352,SL-03-00941,North,2026-03-18,1,C00034,SO-03-00471,D099,300.24,0.05,,2026-03-21
P0340,SL-03-00942,West,2026-03-08,3,C00275,SO-03-00471,D070,165.24,0.05,,2026-03-09
P0013,SL-03-00943,West,2026-03-21,2,C00340,SO-03-00472,D003,154.99,0.15,,2026-03-28
P0309,SL-03-00944,North,2026-03-19,3,C00931,SO-03-00472,D082,149.99,0.15,,2026-03-23
P0018,SL-03-00945,West,2026-03-18,2,C00174,SO-03-00473,D025,211.24,0,SPRING26,2026-03-26
P0095,SL-03-00946,South,2026-03-11,4,C00536,SO-03-00473,D094,76.99,0.15,,2026-03-18
P0244,SL-03-00947,East,2026-03-18,4,C00543,SO-03-00474,D022,85.74,0.15,,
P0158,SL-03-00948,Central,2026-03-18,4,C00716,SO-03-00474,D078,118.74,0.10,,2026-03-22
P0303,SL-03-00949,North,2026-03-31,1,C00652,SO-03-00475,D039,82.49,0.05,,2026-04-02
P0314,SL-03-00950,North,2026-03-15,1,C00672,SO-03-00475,D046,206.24,0.10,,2026-03-21
P0296,SL-03-00951,South,2026-03-17,3,C00386,SO-03-00476,D085,337.24,0.10,,2026-03-22
P0036,SL-03-00952,South,2026-03-27,4,C00398,SO-03-00476,D054,80.24,0.15,,2026-04-03
P0340,SL-03-00953,West,2026-03-08,1,C00080,SO-03-00477,D082,165.24,0.15,SPRING26,2026-03-12
P0122,SL-03-00954,North,2026-03-05,2,C00238,SO-03-00477,D076,47.24,0.05,,2026-03-11
P0333,SL-03-00955,North,2026-03-17,5,C00232,SO-03-00478,D055,86.49,0.05,,2026-03-19
P0234,SL-03-00956,West,2026-03-19,3,C00277,SO-03-00478,D042,306.74,0.10,,2026-03-22
P0236,SL-03-00957,West,2026-03-20,3,C00165,SO-03-00479,D059,329.24,0.15,,2026-03-28
P0059,SL-03-00958,Central,2026-03-10,5,C00947,SO-03-00479,D031,338.99,0.10,,2026-03-15
P0055,SL-03-00959,West,2026-03-25,2,C00026,SO-03-00480,D052,293.99,0.05,,2026-03-26
P0063,SL-03-00960,South,2026-03-19,5,C00759,SO-03-00480,D107,50.49,0.05,,2026-03-25
P0342,SL-03-00961,South,2026-03-19,1,C00920,SO-03-00481,D064,187.74,0.15,SPRING26,2026-03-23
P0288,SL-03-00962,East,2026-03-01,2,C01352,SO-03-00481,D054,247.24,0.10,,2026-03-09
P0209,SL-03-00963,South,2026-03-13,5,C00188,SO-03-00482,D011,358.99,0.10,,2026-03-14
P0316,SL-03-00964,North,2026-03-13,2,C00457,SO-03-00482,D052,228.74,0.05,,2026-03-21
P0336,SL-03-00965,East,2026-03-01,2,C00498,SO-03-00483,D072,120.24,0,,2026-03-05
P0292,SL-03-00966,East,2026-03-13,1,C00907,SO-03-00483,D045,292.24,0.05,,2026-03-17
P0056,SL-03-00967,Central,2026-03-27,5,C00053,SO-03-00484,D088,305.24,0.15,,2026-03-29
P0040,SL-03-00968,South,2026-03-25,3,C00701,SO-03-00484,D033,125.24,0,,2026-03-30
P0310,SL-03-00969,West,2026-03-29,2,C00770,SO-03-00485,D053,161.24,0,SPRING26,
P0290,SL-03-00970,Central,2026-03-06,2,C01008,SO-03-00485,D107,269.74,0.05,,2026-03-11
P0072,SL-03-00971,South,2026-03-08,1,C01078,SO-03-00486,D062,151.74,0.15,,2026-03-09
P0178,SL-03-00972,West,2026-03-31,5,C00707,SO-03-00486,D083,343.74,0.05,,2026-04-07
P0248,SL-03-00973,West,2026-03-14,4,C00820,SO-03-00487,D035,130.74,0.15,,2026-03-21
P0130,SL-03-00974,West,2026-03-04,3,C00676,SO-03-00487,D040,137.24,0.10,,2026-03-10
P0121,SL-03-00975,North,2026-03-03,3,C00895,SO-03-00488,D087,35.99,0,,2026-03-09
P0345,SL-03-00976,East,2026-03-31,4,C00257,SO-03-00488,D110,221.49,0.15,,2026-04-06
P0205,SL-03-00977,East,2026-03-02,2,C00365,SO-03-00489,D020,313.99,0.10,SPRING26,2026-03-07
P0222,SL-03-00978,North,2026-03-21,5,C00219,SO-03-00489,D009,171.74,0.15,,2026-03-23
P0193,SL-03-00979,South,2026-03-27,3,C01039,SO-03-00490,D038,178.99,0.10,,2026-04-03
P0100,SL-03-00980,North,2026-03-29,2,C00068,SO-03-00490,D102,133.24,0.05,,2026-03-30
P0008,SL-03-00981,North,2026-03-02,2,C00786,SO-03-00491,D031,98.74,0.10,,2026-03-09
P0354,SL-03-00982,North,2026-03-10,4,C00353,SO-03-00491,D044,322.74,0,,2026-03-17
P0057,SL-03-00983,Central,2026-03-18,1,C00309,SO-03-00492,D076,316.49,0,,2026-03-21
P0316,SL-03-00984,North,2026-03-25,1,C00199,SO-03-00492,D048,228.74,0.05,,2026-04-02
P0184,SL-03-00985,West,2026-03-28,3,C00107,SO-03-00493,D100,77.74,0.15,SPRING26,2026-04-02
P0151,SL-03-00986,Central,2026-03-14,4,C00501,SO-03-00493,D098,39.99,0.15,,2026-03-17
P0029,SL-03-00987,Central,2026-03-25,4,C00390,SO-03-00494,D030,334.99,0.10,,2026-03-27
P0335,SL-03-00988,North,2026-03-12,2,C01067,SO-03-00494,D071,108.99,0,,2026-03-13
P0344,SL-03-00989,North,2026-03-01,5,C00566,SO-03-00495,D063,210.24,0,,2026-03-05
P0131,SL-03-00990,Central,2026-03-04,4,C00717,SO-03-00495,D016,148.49,0.15,,2026-03-08
P0117,SL-03-00991,East,2026-03-07,3,C00587,SO-03-00496,D015,324.49,0.10,,
P0347,SL-03-00992,North,2026-03-16,5,C00426,SO-03-00496,D017,243.99,0.15,,2026-03-17
P0122,SL-03-00993,Central,2026-03-16,1,C01363,SO-03-00497,D010,47.24,0.05,SPRING26,2026-03-18
P0037,SL-03-00994,West,2026-03-31,1,C00703,SO-03-00497,D046,91.49,0.05,,2026-04-07
P0223,SL-03-00995,North,2026-03-22,2,C00374,SO-03-00498,D048,182.99,0.10,,2026-03-29
P0258,SL-03-00996,West,2026-03-26,2,C00483,SO-03-00498,D020,243.24,0.05,,2026-03-31
P0156,SL-03-00997,East,2026-03-01,1,C00302,SO-03-00499,D100,96.24,0.10,,2026-03-09
P0338,SL-03-00998,East,2026-03-22,1,C01075,SO-03-00499,D020,142.74,0.10,,2026-03-27
P0025,SL-03-00999,South,2026-03-24,4,C00147,SO-03-00500,D008,289.99,0.05,,2026-04-01
P0259,SL-03-01000,South,2026-03-20,2,C00325,SO-03-00500,D088,254.49,0.15,,2026-03-26
P0229,SL-03-01001,North,2026-03-03,4,C00571,SO-03-00501,D097,250.49,0.10,SPRING26,2026-03-10
P0012,SL-03-01002,East,2026-03-22,4,C00437,SO-03-00501,D107,143.74,0.15,,2026-03-29
P0141,SL-03-01003,South,2026-03-29,1,C00892,SO-03-00502,D099,260.99,0,,2026-04-01
P0239,SL-03-01004,North,2026-03-23,5,C00972,SO-03-00502,D018,362.99,0.15,,2026-03-30
P0161,SL-03-01005,Central,2026-03-14,2,C00968,SO-03-00503,D006,152.49,0.15,,2026-03-17
P0360,SL-03-01006,East,2026-03-18,3,C00774,SO-03-00503,D008,390.24,0,,2026-03-21
P0150,SL-03-01007,North,2026-03-21,3,C01077,SO-03-00504,D051,362.24,0.15,,2026-03-29
P0184,SL-03-01008,North,2026-03-02,3,C00420,SO-03-00504,D089,77.74,0.10,,2026-03-06
P0169,SL-03-01009,East,2026-03-05,5,C00015,SO-03-00505,D002,242.49,0.05,SPRING26,2026-03-12
P0293,SL-03-01010,Central,2026-03-15,2,C00784,SO-03-00505,D009,303.49,0.15,,2026-03-18
P0348,SL-03-01011,West,2026-03-04,2,C00436,SO-03-00506,D093,255.24,0.05,,2026-03-07
P0026,SL-03-01012,East,2026-03-22,1,C00591,SO-03-00506,D051,301.24,0.15,,2026-03-26
P0083,SL-03-01013,South,2026-03-04,2,C00084,SO-03-00507,D026,275.49,0.10,,
P0236,SL-03-01014,North,2026-03-18,1,C00420,SO-03-00507,D007,329.24,0.10,,2026-03-23
P0215,SL-03-01015,North,2026-03-28,2,C00331,SO-03-00508,D085,92.99,0,,2026-03-29
P0175,SL-03-01016,Central,2026-03-07,2,C00783,SO-03-00508,D005,309.99,0,,2026-03-15
P0108,SL-03-01017,West,2026-03-09,1,C00490,SO-03-00509,D004,223.24,0,SPRING26,2026-03-13
P0238,SL-03-01018,East,2026-03-30,5,C00982,SO-03-00509,D003,351.74,0,,2026-04-04
P0224,SL-03-01019,South,2026-03-26,1,C00328,SO-03-00510,D109,194.24,0.15,,2026-04-03
P0152,SL-03-01020,North,2026-03-29,2,C00228,SO-03-00510,D062,51.24,0.15,,2026-03-30
P0275,SL-03-01021,South,2026-03-05,4,C00370,SO-03-00511,D110,100.99,0.05,,2026-03-07
P0238,SL-03-01022,South,2026-03-10,4,C01061,SO-03-00511,D001,351.74,0,,2026-03-17
P0231,SL-03-01023,East,2026-03-29,1,C00835,SO-03-00512,D048,272.99,0,,2026-04-02
P0186,SL-03-01024,East,2026-03-02,5,C01354,SO-03-00512,D006,100.24,0.05,,2026-03-07
P0317,SL-03-01025,West,2026-03-22,1,C00181,SO-03-00513,D058,239.99,0.15,SPRING26,2026-03-29
P0188,SL-03-01026,North,2026-03-26,1,C01015,SO-03-00513,D031,122.74,0,,2026-03-29
P0088,SL-03-01027,West,2026-03-21,5,C00697,SO-03-00514,D066,331.74,0.10,,2026-03-25
P0279,SL-03-01028,East,2026-03-24,2,C00690,SO-03-00514,D085,145.99,0,,2026-03-25
